Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_Easting,UTM_Northing,Zone,Letter
1698708520.2416458,326,1698708520,239821195,GPS1_Frame,42.26697000000001,-71.03599666666668,27.5,332086.80177552695,4681425.318534865,19,T
1698708521.240674,327,1698708521,239391565,GPS1_Frame,42.26689666666666,-71.03592333333333,27.5,332092.65529141086,4681417.030927853,19,T
1698708522.2412975,328,1698708522,239631175,GPS1_Frame,42.266823333333335,-71.03585,27.4,332098.5088215838,4681408.743326219,19,T
1698708523.2748468,329,1698708523,273330688,GPS1_Frame,42.26674833333333,-71.03577333333332,27.3,332104.6328611287,4681400.26408922,19,T
1698708524.2418122,330,1698708524,240195512,GPS1_Frame,42.266670000000005,-71.03569666666667,26.6,332110.74806721066,4681391.414721992,19,T
1698708525.239171,331,1698708525,237681865,GPS1_Frame,42.26659166666666,-71.03561666666666,25.7,332117.13820956653,4681382.558788471,19,T
1698708526.2401915,332,1698708526,238463640,GPS1_Frame,42.26651333333333,-71.03553833333334,24.9,332123.39090823807,4681373.706147298,19,T
1698708527.2729905,333,1698708527,271503448,GPS1_Frame,42.266438333333326,-71.03546333333334,24.2,332129.37754990516,4681365.23022001,19,T
1698708528.2413723,334,1698708528,239730358,GPS1_Frame,42.26636499999999,-71.03539,23.8,332135.2311695429,4681356.9426521,19,T
1698708529.2735643,335,1698708529,272780895,GPS1_Frame,42.26629,-71.03531833333334,23.4,332140.9429191542,4681348.473307128,19,T
1698708530.2411714,336,1698708530,239321947,GPS1_Frame,42.266213333333326,-71.03524166666666,23.1,332147.0626426354,4681339.809042833,19,T
1698708531.241275,337,1698708531,240242004,GPS1_Frame,42.266135,-71.03516166666667,22.8,332153.4528808566,4681330.953145691,19,T
1698708532.242432,338,1698708532,240473270,GPS1_Frame,42.26605333333334,-71.03507666666665,22.4,332160.246673736,4681321.717263257,19,T
1698708533.2429776,339,1698708533,241157293,GPS1_Frame,42.26596833333333,-71.03498833333333,21.8,332167.30656250496,4681312.104681856,19,T
1698708534.2424417,340,1698708534,240374088,GPS1_Frame,42.26588,-71.03489666666665,21.3,332174.63254947134,4681302.115402369,19,T
1698708535.2430148,341,1698708535,241132020,GPS1_Frame,42.26579166666667,-71.034805,21.0,332181.9585579309,4681292.126131272,19,T
1698708536.2417753,342,1698708536,239930868,GPS1_Frame,42.26570333333334,-71.03471333333333,20.8,332189.28458789224,4681282.13686856,19,T
1698708537.2417872,343,1698708537,239501476,GPS1_Frame,42.265615,-71.03462333333333,20.5,332196.4731770784,4681272.1508987015,19,T
1698708538.2441633,344,1698708538,240937471,GPS1_Frame,42.265530000000005,-71.034535,20.3,332203.53316839907,4681262.538357271,19,T
1698708539.2414865,345,1698708539,240009069,GPS1_Frame,42.26544833333334,-71.03445166666667,20.2,332210.1896348441,4681253.30581219,19,T
1698708540.2418468,346,1698708540,240275144,GPS1_Frame,42.26536833333333,-71.03436833333333,19.9,332216.850540729,4681244.2583420435,19,T
1698708541.2442954,347,1698708541,242131948,GPS1_Frame,42.26528666666666,-71.03428666666667,19.8,332223.36958014837,4681235.029094753,19,T
1698708542.2412727,348,1698708542,239690065,GPS1_Frame,42.26520833333334,-71.03420666666666,19.7,332229.7600161315,4681226.173273908,19,T
1698708543.2423074,349,1698708543,240516424,GPS1_Frame,42.26513166666667,-71.03412833333333,19.7,332236.0174262571,4681217.505811105,19,T
1698708544.241725,350,1698708544,240162611,GPS1_Frame,42.265055,-71.03405166666667,19.6,332242.1373888458,4681208.841637969,19,T
1698708545.2423534,351,1698708545,240876436,GPS1_Frame,42.26497833333333,-71.03397333333334,19.5,332248.3948307054,4681200.174187297,19,T
1698708546.2411826,352,1698708546,239912509,GPS1_Frame,42.264900000000004,-71.033895,19.3,332254.6478682159,4681191.321674774,19,T
1698708547.242165,353,1698708547,240649461,GPS1_Frame,42.26482166666666,-71.033815,19.1,332261.03838601895,4681182.465885229,19,T
1698708548.2425442,354,1698708548,240715980,GPS1_Frame,42.264741666666666,-71.033735,19.0,332267.42450053233,4681173.425034102,19,T
1698708549.2431483,355,1698708549,240899562,GPS1_Frame,42.26466333333333,-71.03365333333333,18.8,332273.95251613576,4681164.565974453,19,T
1698708550.2430081,356,1698708550,240674734,GPS1_Frame,42.26458666666667,-71.03357333333334,18.7,332280.34750378586,4681155.895272191,19,T
1698708551.2416072,357,1698708551,239826679,GPS1_Frame,42.264513333333326,-71.03349666666666,18.6,332286.47641718155,4681147.601277509,19,T
1698708552.2412908,358,1698708552,240194082,GPS1_Frame,42.26444,-71.03341999999999,18.5,332292.6053454969,4681139.307288693,19,T
1698708553.275768,359,1698708553,274703025,GPS1_Frame,42.26436333333333,-71.03334,18.3,332299.0003806052,4681130.636605054,19,T
1698708554.2435646,360,1698708554,241526126,GPS1_Frame,42.264285,-71.03326,18.2,332305.39101313264,4681121.780859846,19,T
1698708555.2420955,361,1698708555,240284442,GPS1_Frame,42.26420499999999,-71.03317666666666,18.0,332312.05217427266,4681112.733488838,19,T
1698708556.242564,362,1698708556,240901947,GPS1_Frame,42.26412333333333,-71.03309333333333,17.9,332318.70893462433,4681103.501056813,19,T
1698708557.2744613,363,1698708557,273001670,GPS1_Frame,42.26404000000001,-71.03300833333333,17.6,332325.49876043794,4681094.080281935,19,T
1698708558.2422118,364,1698708558,240839958,GPS1_Frame,42.26395333333333,-71.03292166666667,17.1,332332.4172347315,4681084.286096683,19,T
1698708559.2431962,365,1698708559,241812467,GPS1_Frame,42.26386666666667,-71.03283166666667,16.8,332339.6106611006,4681074.485355826,19,T
1698708560.2435899,366,1698708560,241143465,GPS1_Frame,42.26378,-71.03274333333334,16.6,332346.66664192977,4681064.687904463,19,T
1698708561.2428665,367,1698708561,240782260,GPS1_Frame,42.26369666666666,-71.03265833333333,16.4,332353.4565452243,4681055.2671593,19,T
1698708562.2420938,368,1698708562,240889310,GPS1_Frame,42.263616666666664,-71.03257666666667,16.2,332359.98036874615,4681046.223119489,19,T
1698708563.24303,369,1698708563,240903377,GPS1_Frame,42.26354166666667,-71.0325,16.0,332366.1050607327,4681037.744133153,19,T
1698708564.2433302,370,1698708564,240959167,GPS1_Frame,42.263475,-71.03243333333333,15.8,332371.42705139576,4681030.210177697,19,T
1698708565.2436068,371,1698708565,241492748,GPS1_Frame,42.263419999999996,-71.032375,15.8,332376.09263663716,4681023.988106162,19,T
1698708566.276525,372,1698708566,274435520,GPS1_Frame,42.26337166666667,-71.03232666666666,15.9,332379.95109452447,4681018.525994053,19,T
1698708567.2429948,373,1698708567,240789651,GPS1_Frame,42.263331666666666,-71.032285,16.1,332383.2817729639,4681014.002346507,19,T
1698708568.2418108,374,1698708568,240318775,GPS1_Frame,42.26329666666667,-71.03225333333333,16.4,332385.8009017556,4681010.05358808,19,T
1698708569.244596,375,1698708569,241939783,GPS1_Frame,42.263263333333335,-71.03222833333332,16.3,332387.77458054456,4681006.303020847,19,T
1698708570.243846,376,1698708570,241043806,GPS1_Frame,42.26322666666667,-71.032205,16.4,332389.6019611691,4681002.185598954,19,T
1698708571.2430778,377,1698708571,241473436,GPS1_Frame,42.26318333333334,-71.03217833333333,16.5,332391.6866134887,4680997.321344982,19,T
1698708572.241202,378,1698708572,239695787,GPS1_Frame,42.263135,-71.03214333333334,16.5,332394.445358086,4680991.885485805,19,T
1698708573.2424066,379,1698708573,240938901,GPS1_Frame,42.263083333333334,-71.03209666666666,16.6,332398.15754901187,4680986.056529488,19,T
1698708574.2435923,380,1698708574,241460084,GPS1_Frame,42.26302999999999,-71.032045,16.8,332402.27773385483,4680980.032666617,19,T
1698708575.2424555,381,1698708575,240912437,GPS1_Frame,42.262975000000004,-71.03198666666667,17.1,332406.94338199776,4680973.810617778,19,T
1698708576.2432265,382,1698708576,241302251,GPS1_Frame,42.26291500000001,-71.03192333333332,17.4,332412.00819547684,4680967.023528379,19,T
1698708577.276073,383,1698708577,274611234,GPS1_Frame,42.26285333333333,-71.03185666666667,17.7,332417.3435398588,4680960.044815141,19,T
1698708578.2424836,384,1698708578,240702867,GPS1_Frame,42.26278666666667,-71.03178833333332,18.0,332422.8031169387,4680952.507622779,19,T
1698708579.2438643,385,1698708579,241871118,GPS1_Frame,42.26271833333333,-71.031715,18.2,332428.6706963825,4680944.775527962,19,T
1698708580.243995,386,1698708580,241671562,GPS1_Frame,42.26264666666666,-71.03163833333333,18.4,332434.80439612526,4680936.666743487,19,T
1698708581.2420928,387,1698708581,240087985,GPS1_Frame,42.262568333333334,-71.03155833333334,18.3,332441.19538810686,4680927.811134347,19,T
1698708582.2715213,388,1698708582,270605564,GPS1_Frame,42.26248833333334,-71.03147333333332,18.1,332447.9943890418,4680918.760625669,19,T
1698708583.2429597,389,1698708583,240771293,GPS1_Frame,42.26240166666666,-71.03138333333332,18.1,332455.1881572028,4680908.960015055,19,T
1698708584.2410634,390,1698708584,239408016,GPS1_Frame,42.26231333333333,-71.03128666666666,18.1,332462.9274093576,4680898.961228466,19,T
1698708585.2423105,391,1698708585,241055965,GPS1_Frame,42.26222333333333,-71.03118833333333,18.1,332470.7997395954,4680888.774104423,19,T
1698708586.2421944,392,1698708586,239603042,GPS1_Frame,42.26213333333333,-71.03109333333333,17.8,332478.39715367206,4680878.59354746,19,T
1698708587.2402225,393,1698708587,238158702,GPS1_Frame,42.262046666666656,-71.03099999999999,17.7,332485.86594793183,4680868.786413803,19,T
1698708588.2400243,394,1698708588,237955093,GPS1_Frame,42.26196166666667,-71.03091166666667,17.6,332492.9267666313,4680859.174191977,19,T
1698708589.2420795,395,1698708589,240617275,GPS1_Frame,42.261878333333335,-71.03082500000001,17.6,332499.85454824753,4680849.750324084,19,T
1698708590.2432191,396,1698708590,241138696,GPS1_Frame,42.26179666666667,-71.03074,17.9,332506.6492916542,4680840.514809698,19,T
1698708591.2427995,397,1698708591,240565776,GPS1_Frame,42.26171833333333,-71.030655,18.2,332513.4528794382,4680831.64943823,19,T
1698708592.2413886,398,1698708592,240207433,GPS1_Frame,42.26164333333333,-71.03057333333332,18.6,332519.9903686944,4680823.160765421,19,T
1698708593.2419562,399,1698708593,240601539,GPS1_Frame,42.26157333333334,-71.03049666666668,19.3,332526.1286989284,4680815.237136058,19,T
1698708594.2417018,400,1698708594,240220069,GPS1_Frame,42.26150333333333,-71.03042333333333,20.0,332531.9921010353,4680807.320067815,19,T
1698708595.2401836,401,1698708595,239075660,GPS1_Frame,42.26143333333333,-71.03035,21.1,332537.8555167643,4680799.403004937,19,T
1698708596.2430267,402,1698708596,241403341,GPS1_Frame,42.261361666666666,-71.030275,21.5,332543.85200548,4680791.297602188,19,T
1698708597.2409666,403,1698708597,239085197,GPS1_Frame,42.26128666666667,-71.0302,22.4,332549.8396845673,4680782.822069376,19,T
1698708598.2415252,404,1698708598,239464759,GPS1_Frame,42.26121,-71.03012166666667,23.3,332556.0979104499,4680774.154920055,19,T
1698708599.2420983,405,1698708599,240901470,GPS1_Frame,42.261134999999996,-71.03004166666666,24.0,332562.4980358552,4680765.669567675,19,T
1698708600.2395966,406,1698708600,238115549,GPS1_Frame,42.26105833333333,-71.02996166666667,24.6,332568.8937657656,4680756.99915385,19,T
1698708601.2406025,407,1698708601,238857030,GPS1_Frame,42.26098333333333,-71.02988166666667,24.9,332575.29392318596,4680748.513814235,19,T
1698708602.235874,408,1698708602,234262466,GPS1_Frame,42.26090666666667,-71.02980166666666,25.2,332581.6896854766,4680739.843413178,19,T
1698708603.241677,409,1698708603,240157127,GPS1_Frame,42.260831666666675,-71.02972166666667,25.3,332588.0898749161,4680731.358086328,19,T
1698708604.2429655,410,1698708604,241430759,GPS1_Frame,42.260755,-71.02964166666668,25.5,332594.48566958273,4680722.68769804,19,T
1698708605.2409155,411,1698708605,239840269,GPS1_Frame,42.260683333333326,-71.02956333333333,25.8,332600.7572391003,4680714.575795814,19,T
1698708606.2420583,412,1698708606,239811658,GPS1_Frame,42.26061166666667,-71.02948500000001,26.0,332607.0288235025,4680706.463899702,19,T
1698708607.2426243,413,1698708607,240757942,GPS1_Frame,42.260545,-71.02941333333334,26.4,332612.7637602412,4680698.920317079,19,T
1698708608.27762,414,1698708608,275295257,GPS1_Frame,42.260481666666664,-71.02934499999999,26.8,332618.2325828929,4680691.753426943,19,T
1698708609.2421217,415,1698708609,240488052,GPS1_Frame,42.260426666666675,-71.02928333333332,27.0,332623.17357230285,4680685.524983587,19,T
1698708610.240168,416,1698708610,237979888,GPS1_Frame,42.260380000000005,-71.029235,27.1,332627.0368305021,4680680.248088565,19,T
1698708611.245315,417,1698708611,243141412,GPS1_Frame,42.26034833333333,-71.0292,27.1,332629.8399921987,4680676.663011162,19,T
1698708612.2403975,418,1698708612,238376140,GPS1_Frame,42.26033,-71.02918,27.1,332631.44117025496,4680674.587957795,19,T
1698708613.2402523,419,1698708613,238428831,GPS1_Frame,42.26032,-71.02916833333333,27.1,332632.37702857837,4680673.454621764,19,T
1698708614.2427452,420,1698708614,240754842,GPS1_Frame,42.260315000000006,-71.02916499999999,27.1,332632.638747221,4680672.892867181,19,T
1698708615.2424426,421,1698708615,240152835,GPS1_Frame,42.260313333333336,-71.02916333333333,27.2,332632.77181136655,4680672.704523794,19,T
1698708616.2423973,422,1698708616,240346670,GPS1_Frame,42.26030833333333,-71.02915666666667,27.2,332633.30847761256,4680672.136218069,19,T
1698708617.2764072,423,1698708617,274543285,GPS1_Frame,42.26029666666667,-71.02913833333334,27.2,332634.7898221896,4680670.804712302,19,T
1698708618.2443361,424,1698708618,241245031,GPS1_Frame,42.260285,-71.029105,27.1,332637.50843171333,4680669.443727318,19,T
1698708619.2438743,425,1698708619,241522789,GPS1_Frame,42.260278333333325,-71.02905333333334,26.9,332641.75248265755,4680668.60191714,19,T
1698708620.2434332,426,1698708620,241398811,GPS1_Frame,42.260285,-71.02899000000001,26.7,332646.99412527593,4680669.217724708,19,T
1698708621.2432013,427,1698708621,241131067,GPS1_Frame,42.26030666666667,-71.02892,26.6,332652.8253437142,4680671.486045515,19,T
1698708622.2409422,428,1698708622,238710165,GPS1_Frame,42.260335000000005,-71.02883833333334,26.2,332659.63650988264,4680674.471716742,19,T
1698708623.2397513,429,1698708623,238492488,GPS1_Frame,42.260368333333325,-71.02874666666666,25.8,332667.28573802917,4680677.992948263,19,T
1698708624.2413087,430,1698708624,239893198,GPS1_Frame,42.260403333333336,-71.02864833333334,25.4,332675.48926096107,4680681.686156658,19,T
1698708625.24228,431,1698708625,240773200,GPS1_Frame,42.26043833333333,-71.02854166666665,25.1,332684.38014233875,4680685.363001445,19,T
1698708626.2416859,432,1698708626,239812850,GPS1_Frame,42.26047666666667,-71.02842666666668,24.7,332693.96719704533,4680689.3936207965,19,T
1698708627.2395535,433,1698708627,237927675,GPS1_Frame,42.260515000000005,-71.02830666666667,24.2,332703.96666019456,4680693.414430304,19,T
1698708628.2755387,434,1698708628,273528814,GPS1_Frame,42.26055666666666,-71.02818166666665,23.9,332714.3873460216,4680697.795567302,19,T
1698708629.2400062,435,1698708629,238495588,GPS1_Frame,42.260598333333334,-71.02805666666667,23.7,332724.8080182632,4680702.176719409,19,T
1698708630.2404742,436,1698708630,238598346,GPS1_Frame,42.260639999999995,-71.02793166666667,23.6,332735.22867692343,4680706.557886625,19,T
1698708631.241527,437,1698708631,239638805,GPS1_Frame,42.26068,-71.027805,23.3,332745.7823882564,4680710.750727756,19,T
1698708632.241934,438,1698708632,239829778,GPS1_Frame,42.260720000000006,-71.02767666666666,23.2,332756.4735592322,4680714.940311211,19,T
1698708633.2761624,439,1698708633,274708032,GPS1_Frame,42.26076333333334,-71.02754666666667,23.0,332767.31100184773,4680719.4967731945,19,T
1698708634.2432997,440,1698708634,241016387,GPS1_Frame,42.26081166666666,-71.02741666666667,22.7,332778.161647331,4680724.608454901,19,T
1698708635.2417305,441,1698708635,239573478,GPS1_Frame,42.26086166666667,-71.02728333333333,22.6,332789.29162713105,4680729.898675624,19,T
1698708636.2418516,442,1698708636,239644050,GPS1_Frame,42.260911666666665,-71.02714833333333,22.3,332800.55906200747,4680735.185641196,19,T
1698708637.2743003,443,1698708637,272234678,GPS1_Frame,42.26096333333333,-71.02701333333333,21.9,332811.830884292,4680740.657692182,19,T
1698708638.2418263,444,1698708638,239848613,GPS1_Frame,42.261015,-71.02688166666667,21.5,332822.8277439862,4680746.136304604,19,T
1698708639.2434845,445,1698708639,241621494,GPS1_Frame,42.261064999999995,-71.02675166666667,21.2,332833.68270944734,4680751.433137692,19,T
1698708640.2432911,446,1698708640,242294549,GPS1_Frame,42.26111666666667,-71.02662333333333,20.9,332844.4045901472,4680756.918326404,19,T
1698708641.24444,447,1698708641,242863655,GPS1_Frame,42.26116833333334,-71.02649500000001,20.4,332855.12645359046,4680762.40353104,19,T
1698708642.2422535,448,1698708642,241034269,GPS1_Frame,42.26122,-71.02636333333334,19.9,332866.1232433135,4680767.882209448,19,T
1698708643.3153374,449,1698708643,313091993,GPS1_Frame,42.261271666666666,-71.02623333333332,19.4,332876.9825436789,4680773.364175481,19,T
1698708644.243385,450,1698708644,241940975,GPS1_Frame,42.26132500000001,-71.02610166666666,19.1,332887.98370114045,4680779.027954995,19,T
1698708645.2445076,451,1698708645,242171287,GPS1_Frame,42.26137833333334,-71.02597,18.7,332898.98484032776,4680784.691751271,19,T
1698708646.2424111,452,1698708646,240450620,GPS1_Frame,42.261428333333335,-71.02583833333333,18.2,332909.97715630196,4680789.985428723,19,T
1698708647.24281,453,1698708647,241337299,GPS1_Frame,42.26147833333333,-71.02570666666666,17.8,332920.969455132,4680795.279122937,19,T
1698708648.2441723,454,1698708648,242099285,GPS1_Frame,42.26152999999999,-71.02557666666667,17.4,332931.828667647,4680800.761171508,19,T
1698708649.2449322,455,1698708649,242670536,GPS1_Frame,42.26157833333333,-71.025445,17.1,332942.81653038977,4680805.869831242,19,T
1698708650.2439044,456,1698708650,242408037,GPS1_Frame,42.26162666666667,-71.025315,17.0,332953.66690568515,4680810.98177712,19,T
1698708651.2437394,457,1698708651,242544412,GPS1_Frame,42.261675,-71.02518833333333,16.9,332964.242323086,4680816.100277691,19,T
1698708652.242692,458,1698708652,242071151,GPS1_Frame,42.261723333333336,-71.02506166666667,16.7,332974.81772454636,4680821.218793779,19,T
1698708653.244225,459,1698708653,242903470,GPS1_Frame,42.26176999999999,-71.02493666666666,16.5,332985.25123897364,4680826.155526357,19,T
1698708654.2424033,460,1698708654,240997552,GPS1_Frame,42.26181833333333,-71.024815,16.3,332995.41419758025,4680831.283878989,19,T
1698708655.2440088,461,1698708655,242250919,GPS1_Frame,42.26186500000001,-71.02469333333333,16.1,333005.5727408653,4680836.227178139,19,T
1698708656.2423182,462,1698708656,241245508,GPS1_Frame,42.26191333333333,-71.02457333333334,16.0,333015.59819888504,4680841.3588275835,19,T
1698708657.2432554,463,1698708657,241972923,GPS1_Frame,42.26196333333334,-71.024455,16.0,333025.4905711893,4680846.678826742,19,T
1698708658.277639,464,1698708658,275544404,GPS1_Frame,42.26201666666666,-71.02434166666667,16.0,333034.97931657964,4680852.378778459,19,T
1698708659.242842,465,1698708659,241908788,GPS1_Frame,42.262075,-71.02423333333333,16.0,333044.06883369375,4680858.6437488925,19,T
1698708660.2433486,466,1698708660,242099523,GPS1_Frame,42.262136666666656,-71.02413,16.3,333052.75472278334,4680865.288668674,19,T
1698708661.2472038,467,1698708661,244551420,GPS1_Frame,42.2622,-71.02402833333333,16.1,333061.3075243695,4680872.1219339,19,T
1698708662.2434103,468,1698708662,241258144,GPS1_Frame,42.26226333333334,-71.02392666666667,16.0,333069.860309302,4680878.955209126,19,T
1698708663.2436445,469,1698708663,242201566,GPS1_Frame,42.26232666666667,-71.02382333333334,15.7,333078.55054691783,4680885.785227373,19,T
1698708664.244761,470,1698708664,242586135,GPS1_Frame,42.26239166666666,-71.02371833333333,15.5,333087.3826347407,4680892.797056937,19,T
1698708665.245118,471,1698708665,242721557,GPS1_Frame,42.26245833333334,-71.02361333333333,15.4,333096.2191026329,4680899.993964968,19,T
1698708666.2443302,472,1698708666,242888689,GPS1_Frame,42.262525000000004,-71.02350833333334,15.4,333105.0555524253,4680907.190883671,19,T
1698708667.2780197,473,1698708667,275721073,GPS1_Frame,42.26259166666667,-71.02340166666666,15.2,333114.02945287304,4680914.384546743,19,T
1698708668.2779093,474,1698708668,276032447,GPS1_Frame,42.262656666666665,-71.02329333333334,15.0,333123.13640649617,4680921.389886894,19,T
1698708669.243984,475,1698708669,241997718,GPS1_Frame,42.262725,-71.02318166666667,14.9,333132.5270724504,4680928.758842099,19,T
1698708670.2443824,476,1698708670,242969036,GPS1_Frame,42.262793333333335,-71.02307,14.8,333141.91771866113,4680936.127809375,19,T
1698708671.2440822,477,1698708671,242148160,GPS1_Frame,42.262865,-71.02295833333332,14.7,333151.3171377923,4680943.866924318,19,T
1698708672.2435713,478,1698708672,241348028,GPS1_Frame,42.26293833333334,-71.02284833333333,14.6,333160.58346433437,4680951.794384549,19,T
1698708673.2457187,479,1698708673,243053913,GPS1_Frame,42.263014999999996,-71.02274333333334,14.7,333169.4461582727,4680960.101787821,19,T
1698708674.2440083,480,1698708674,241868734,GPS1_Frame,42.26309500000001,-71.02264166666667,14.9,333178.04268744466,4680968.785867544,19,T
1698708675.2454286,481,1698708675,243665695,GPS1_Frame,42.263173333333334,-71.02254166666667,15.1,333186.4973327295,4680977.288154398,19,T
1698708676.247237,482,1698708676,245044231,GPS1_Frame,42.263253333333324,-71.02244333333333,15.4,333194.81888576504,4680985.978783517,19,T
1698708677.2460573,483,1698708677,243577003,GPS1_Frame,42.263331666666666,-71.02234666666666,15.6,333202.9985563675,4680994.487618813,19,T
1698708678.2448757,484,1698708678,242509841,GPS1_Frame,42.26340833333334,-71.02225,15.8,333211.1738126344,4681002.811395362,19,T
1698708679.2434206,485,1698708679,242336034,GPS1_Frame,42.26348500000001,-71.02215500000001,15.9,333219.2115830082,4681011.138445269,19,T
1698708680.242121,486,1698708680,240572214,GPS1_Frame,42.26356166666666,-71.02206,16.1,333227.2493346273,4681019.465503928,19,T
1698708681.2425933,487,1698708681,240703821,GPS1_Frame,42.26363833333333,-71.02196666666667,16.4,333235.1496010213,4681027.795835337,19,T
