Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_Easting,UTM_Northing,Zone,Letter
1698708682.2451742,488,1698708682,242746114,GPS1_Frame,42.263713333333335,-71.02187333333333,16.8,333243.0454549486,4681035.94110738,19,T
1698708683.280562,489,1698708683,278638124,GPS1_Frame,42.26378666666666,-71.02178333333333,17.2,333250.6619647168,4681043.907847455,19,T
1698708684.2442703,490,1698708684,242571830,GPS1_Frame,42.26385666666667,-71.021695,17.6,333258.1322041765,4681051.507723311,19,T
1698708685.246402,491,1698708685,244465827,GPS1_Frame,42.26392666666667,-71.02160666666667,18.1,333265.60242770275,4681059.107606735,19,T
1698708686.2442126,492,1698708686,242122173,GPS1_Frame,42.26399500000001,-71.02152,18.6,333272.9307763181,4681066.525693183,19,T
1698708687.2517672,493,1698708687,249405622,GPS1_Frame,42.264063333333326,-71.02143166666666,19.2,333280.3965752149,4681073.940523774,19,T
1698708688.2455056,494,1698708688,243075609,GPS1_Frame,42.264133333333334,-71.02134500000001,19.9,333287.72928609187,4681081.543692749,19,T
1698708689.2436132,495,1698708689,241667509,GPS1_Frame,42.264203333333334,-71.02125666666667,20.5,333295.19944658113,4681089.14360615,19,T
1698708690.2419803,496,1698708690,239814043,GPS1_Frame,42.26427333333333,-71.02117,21.6,333302.5321260604,4681096.7467898335,19,T
1698708691.2439878,497,1698708691,241806268,GPS1_Frame,42.264343333333336,-71.02108333333334,22.3,333309.86478991824,4681104.349980801,19,T
1698708692.2423983,498,1698708692,240808248,GPS1_Frame,42.26441333333334,-71.02099666666666,23.2,333317.1974381504,4681111.953179054,19,T
1698708693.2438025,499,1698708693,241715192,GPS1_Frame,42.26448666666667,-71.02091,23.9,333324.53885478515,4681119.926520243,19,T
1698708694.280006,500,1698708694,277095079,GPS1_Frame,42.264559999999996,-71.02082166666668,24.3,333332.0177195185,4681127.896606563,19,T
1698708695.2446105,501,1698708695,242505788,GPS1_Frame,42.264630000000004,-71.02073166666668,24.6,333339.62524859677,4681135.493302787,19,T
1698708696.2453241,502,1698708696,243676185,GPS1_Frame,42.264698333333335,-71.02064333333333,24.6,333347.09090584435,4681142.908200902,19,T
1698708697.245446,503,1698708697,242589235,GPS1_Frame,42.264766666666674,-71.020555,24.4,333354.5565475307,4681150.323106582,19,T
1698708698.2428837,504,1698708698,241239786,GPS1_Frame,42.264829999999996,-71.02047333333333,24.6,333361.4591449785,4681157.195862697,19,T
1698708699.2414222,505,1698708699,240879297,GPS1_Frame,42.26489,-71.02039333333333,24.9,333368.2154835195,4681163.701751082,19,T
1698708700.2417343,506,1698708700,239733934,GPS1_Frame,42.264946666666674,-71.02032166666666,25.1,333374.2757101422,4681169.853816734,19,T
1698708701.240775,507,1698708701,238906383,GPS1_Frame,42.264995,-71.02026166666666,25.4,333379.35172867926,4681175.103376928,19,T
1698708702.241831,508,1698708702,239592075,GPS1_Frame,42.265036666666674,-71.02021166666667,25.7,333383.58539720625,4681179.632236284,19,T
1698708703.242694,509,1698708703,241060256,GPS1_Frame,42.26507,-71.02016833333333,25.6,333387.2472548443,4681183.248803296,19,T
1698708704.2414026,510,1698708704,240157365,GPS1_Frame,42.26509666666667,-71.020135,25.7,333390.06676764926,4681186.14466706,19,T
1698708705.243814,511,1698708705,242030143,GPS1_Frame,42.26511666666667,-71.02010833333334,25.9,333392.3188639856,4681188.313304578,19,T
1698708706.244838,512,1698708706,242520093,GPS1_Frame,42.26513166666667,-71.02009,25.9,333393.87047213386,4681189.943044147,19,T
1698708707.2443864,513,1698708707,242771625,GPS1_Frame,42.26514166666666,-71.02007666666667,26.0,333394.99651929236,4681191.027363402,19,T
1698708708.2420864,514,1698708708,241166830,GPS1_Frame,42.26514999999999,-71.02006666666666,26.1,333395.84324955253,4681191.933136874,19,T
1698708709.2794178,515,1698708709,277323484,GPS1_Frame,42.26515333333334,-71.02006333333334,26.2,333396.126956335,4681192.296750666,19,T
1698708710.2443218,516,1698708710,243121147,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708711.245788,517,1698708711,243210792,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708712.2438812,518,1698708712,241933345,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708713.2448676,519,1698708713,242756366,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708714.2457945,520,1698708714,243214130,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708715.246545,521,1698708715,244807243,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708716.2440825,522,1698708716,243367433,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708717.243148,523,1698708717,242071866,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708718.245074,524,1698708718,243453264,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708719.2793787,525,1698708719,278027296,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708720.2452166,526,1698708720,243219614,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708721.2476163,527,1698708721,246052503,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708722.2522147,528,1698708722,251110315,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708723.2442756,529,1698708723,243211030,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708724.245427,530,1698708724,243531465,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708725.2460356,531,1698708725,243679761,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708726.2442718,532,1698708726,242389917,GPS1_Frame,42.26515500000001,-71.02006333333334,26.2,333396.1313465631,4681192.481818502,19,T
1698708727.245599,533,1698708727,243243217,GPS1_Frame,42.26515833333333,-71.020065,25.4,333396.00266387546,4681192.855215109,19,T
1698708728.2447724,534,1698708728,243017911,GPS1_Frame,42.26516,-71.02006333333334,25.1,333396.14451724815,4681193.037022006,19,T
1698708729.2465146,535,1698708729,244093894,GPS1_Frame,42.265164999999996,-71.02006166666666,24.6,333396.29515106627,4681193.588964576,19,T
1698708730.2434118,536,1698708730,241535663,GPS1_Frame,42.265168333333335,-71.02005833333332,24.2,333396.57885776414,4681193.952578383,19,T
1698708731.242856,537,1698708731,241580963,GPS1_Frame,42.26517666666667,-71.02004666666667,23.9,333397.56305059145,4681194.855091122,19,T
1698708732.2445006,538,1698708732,242654561,GPS1_Frame,42.26519166666667,-71.02002833333333,23.7,333399.11465613707,4681196.48483179,19,T
1698708733.246068,539,1698708733,244323492,GPS1_Frame,42.265213333333335,-71.01999833333333,23.2,333401.64606261416,4681198.832018233,19,T
1698708734.24313,540,1698708734,241863727,GPS1_Frame,42.265238333333336,-71.01995833333334,22.7,333405.0110252929,4681201.529776561,19,T
1698708735.2438362,541,1698708735,242604732,GPS1_Frame,42.26526666666667,-71.01990666666667,22.0,333409.3470055865,4681204.574847247,19,T
1698708736.245484,542,1698708736,244150876,GPS1_Frame,42.26529666666667,-71.019845,21.6,333414.5121489264,4681207.7854247885,19,T
1698708737.280602,543,1698708737,278510570,GPS1_Frame,42.26532666666667,-71.01977666666667,21.2,333420.2271385689,4681210.982964082,19,T
1698708738.2448742,544,1698708738,243131399,GPS1_Frame,42.265355,-71.01971333333333,20.9,333425.52534526953,4681214.005221163,19,T
1698708739.2457771,545,1698708739,243996620,GPS1_Frame,42.265385,-71.01965833333334,20.5,333430.1406234107,4681217.228851354,19,T
1698708740.244406,546,1698708740,242809534,GPS1_Frame,42.26542166666666,-71.019615,20.1,333433.8112162976,4681221.215577265,19,T
1698708741.2457514,547,1698708741,243384361,GPS1_Frame,42.26547000000001,-71.019585,19.8,333436.41282968427,4681226.523861128,19,T
1698708742.2437768,548,1698708742,241809844,GPS1_Frame,42.26552333333334,-71.01957666666667,19.5,333437.2405963513,4681232.429731188,19,T
1698708743.2453704,549,1698708743,243162631,GPS1_Frame,42.26558,-71.01959000000001,19.1,333436.2901314691,4681238.748119117,19,T
1698708744.2435727,550,1698708744,242218971,GPS1_Frame,42.265633333333334,-71.01962833333333,18.6,333433.2689585653,4681244.745274888,19,T
1698708745.2800887,551,1698708745,278556823,GPS1_Frame,42.26568666666667,-71.01968166666667,18.1,333429.0106332032,4681250.77177499,19,T
1698708746.2456863,552,1698708746,244065999,GPS1_Frame,42.26574333333333,-71.01974166666668,17.5,333424.2112470432,4681257.181455302,19,T
1698708747.2469468,553,1698708747,245552301,GPS1_Frame,42.265805,-71.01980833333333,16.8,333418.87519210775,4681264.159384867,19,T
1698708748.2453055,554,1698708748,243284702,GPS1_Frame,42.265865,-71.01987833333332,16.1,333413.25983498263,4681270.958772293,19,T
1698708749.2453067,555,1698708749,242965221,GPS1_Frame,42.265925,-71.01994833333333,15.5,333407.644488979,4681277.758164587,19,T
1698708750.243761,556,1698708750,242356777,GPS1_Frame,42.26598833333334,-71.02002166666666,14.7,333401.76301182446,4681284.934219219,19,T
1698708751.245051,557,1698708751,243201494,GPS1_Frame,42.26605500000001,-71.0201,14.0,333395.47794413555,4681292.490197921,19,T
1698708752.24375,558,1698708752,242279529,GPS1_Frame,42.266126666666665,-71.02018,13.2,333389.0686009192,4681300.604647444,19,T
1698708753.2437449,559,1698708753,242457628,GPS1_Frame,42.26620333333334,-71.02026666666667,12.6,333382.1226016409,4681309.2873520255,19,T
1698708754.245533,560,1698708754,243122100,GPS1_Frame,42.266281666666664,-71.02035500000001,12.0,333375.04355021846,4681318.158393366,19,T
1698708755.2446,561,1698708755,242788553,GPS1_Frame,42.26636166666667,-71.02044166666666,11.5,333368.10636882705,4681327.211248777,19,T
1698708756.244698,562,1698708756,242867708,GPS1_Frame,42.266441666666665,-71.02052833333333,11.2,333361.1692058207,4681336.264111672,19,T
1698708757.2467568,563,1698708757,244359493,GPS1_Frame,42.266525,-71.02061499999999,11.1,333354.2408442969,4681345.68711781,19,T
1698708758.2443776,564,1698708758,242733716,GPS1_Frame,42.26660666666667,-71.02070166666667,11.0,333347.30811019975,4681354.925063558,19,T
1698708759.2779691,565,1698708759,276826143,GPS1_Frame,42.266688333333335,-71.02078833333333,11.0,333340.37539488485,4681364.163016797,19,T
1698708760.2442374,566,1698708760,242565155,GPS1_Frame,42.266765,-71.02087166666666,10.9,333333.70444126846,4681372.839249327,19,T
1698708761.2430267,567,1698708761,242058277,GPS1_Frame,42.26684166666667,-71.02095166666666,11.0,333327.30842358165,4681381.508963987,19,T
1698708762.24332,568,1698708762,241421937,GPS1_Frame,42.266916666666674,-71.02103333333334,11.0,333320.77057035686,4681389.99687966,19,T
1698708763.2443287,569,1698708763,243445873,GPS1_Frame,42.266993333333325,-71.021115,11.0,333314.23712605226,4681398.66986987,19,T
1698708764.2440338,570,1698708764,242795705,GPS1_Frame,42.26707,-71.02119833333333,11.1,333307.56623936084,4681407.346129525,19,T
1698708765.2442968,571,1698708765,243175745,GPS1_Frame,42.26714833333334,-71.02128166666667,11.1,333300.8997626618,4681416.207464002,19,T
1698708766.2449667,572,1698708766,243595361,GPS1_Frame,42.267226666666666,-71.02136666666667,11.1,333294.0958446276,4681425.072068465,19,T
1698708767.2438383,573,1698708767,242383956,GPS1_Frame,42.26730666666667,-71.021455,11.2,333287.0214207204,4681434.128274453,19,T
1698708768.2458837,574,1698708768,243102312,GPS1_Frame,42.26738666666667,-71.02154333333333,11.3,333279.9470155494,4681443.184488206,19,T
1698708769.2457592,575,1698708769,243484735,GPS1_Frame,42.26746833333333,-71.02163166666666,11.4,333272.8770229493,4681452.425777644,19,T
1698708770.2793746,576,1698708770,277413606,GPS1_Frame,42.26755166666667,-71.02172166666666,11.4,333265.67398556834,4681461.855406421,19,T
1698708771.2442174,577,1698708771,242732763,GPS1_Frame,42.267636666666675,-71.02181166666666,11.5,333258.4753623238,4681471.470111192,19,T
1698708772.2447655,578,1698708772,242479562,GPS1_Frame,42.26772166666667,-71.02190166666666,11.7,333251.2767593793,4681481.0848240405,19,T
1698708773.2452173,579,1698708773,243004083,GPS1_Frame,42.267806666666665,-71.02199166666666,11.8,333244.07817673276,4681490.699544966,19,T
1698708774.2462764,580,1698708774,244465112,GPS1_Frame,42.26789166666667,-71.02208,12.0,333237.017071605,4681500.31100974,19,T
1698708775.2453384,581,1698708775,243499279,GPS1_Frame,42.26797499999999,-71.02217,12.3,333229.8141343257,4681509.740678734,19,T
1698708776.2455838,582,1698708776,243725776,GPS1_Frame,42.26806,-71.02226,12.4,333222.6156121945,4681519.355423743,19,T
1698708777.2460756,583,1698708777,244692087,GPS1_Frame,42.268146666666674,-71.02235166666667,12.5,333215.2840491566,4681529.158509438,19,T
1698708778.2454176,584,1698708778,243166923,GPS1_Frame,42.268233333333335,-71.02244333333333,12.4,333207.95250720484,4681538.961603513,19,T
1698708779.2461343,585,1698708779,244256258,GPS1_Frame,42.268321666666665,-71.02253833333333,12.3,333200.350469638,4681548.956303857,19,T
1698708780.245831,586,1698708780,244196176,GPS1_Frame,42.268409999999996,-71.02263500000001,12.2,333192.61099824135,4681558.954278322,19,T
1698708781.2474532,587,1698708781,245568275,GPS1_Frame,42.268499999999996,-71.02273,12.0,333185.01340170496,4681569.134064766,19,T
1698708782.2423766,588,1698708782,241147756,GPS1_Frame,42.26858666666667,-71.022825,11.8,333177.4070348027,4681578.943724287,19,T
1698708783.2442906,589,1698708783,242696762,GPS1_Frame,42.268675,-71.02292000000001,11.5,333169.80508647393,4681588.938460758,19,T
1698708784.246729,590,1698708784,243580341,GPS1_Frame,42.26876333333333,-71.02301333333334,11.0,333162.3406157368,4681598.929940479,19,T
1698708785.2434788,591,1698708785,241883993,GPS1_Frame,42.26885333333333,-71.02311,10.6,333154.60565377644,4681609.113028657,19,T
1698708786.2443664,592,1698708786,242038488,GPS1_Frame,42.26894666666667,-71.02321,10.2,333146.6045998171,4681619.672794225,19,T
1698708787.2771971,593,1698708787,275855779,GPS1_Frame,42.269041666666666,-71.02331000000001,9.9,333138.6079682391,4681630.417637741,19,T
1698708788.2421372,594,1698708788,240068435,GPS1_Frame,42.269135000000006,-71.02341166666666,9.7,333130.4695095088,4681640.9806896355,19,T
1698708789.243165,595,1698708789,240825653,GPS1_Frame,42.26923,-71.02351333333333,9.6,333122.33547402296,4681651.728819813,19,T
1698708790.2421951,596,1698708790,240276813,GPS1_Frame,42.269323333333325,-71.02361333333333,9.6,333114.3345199651,4681662.288625578,19,T
1698708791.2420762,597,1698708791,239831924,GPS1_Frame,42.269416666666665,-71.023715,9.7,333106.1961367615,4681672.851708196,19,T
1698708792.2417295,598,1698708792,239622116,GPS1_Frame,42.269508333333334,-71.023815,9.7,333098.1908336682,4681683.22646606,19,T
1698708793.2436454,599,1698708793,241369485,GPS1_Frame,42.26960166666666,-71.023915,9.6,333090.1899538761,4681693.786301886,19,T
1698708794.2431192,600,1698708794,241012334,GPS1_Frame,42.269695,-71.02401499999999,9.6,333082.18909884646,4681704.346147678,19,T
1698708795.2440085,601,1698708795,241563796,GPS1_Frame,42.26978666666667,-71.02411333333333,9.7,333074.3213222491,4681714.717667892,19,T
1698708796.2771797,602,1698708796,275323867,GPS1_Frame,42.26987999999999,-71.02421333333334,9.7,333066.32051631674,4681725.27753345,19,T
1698708797.2439418,603,1698708797,241806745,GPS1_Frame,42.26997333333334,-71.02431,9.7,333058.5946405549,4681735.83087327,19,T
1698708798.2460723,604,1698708798,244369268,GPS1_Frame,42.27006500000001,-71.02440833333334,9.7,333050.7269361487,4681746.202422402,19,T
1698708799.2432575,605,1698708799,241072416,GPS1_Frame,42.270158333333335,-71.02450833333334,9.8,333042.7262036681,4681756.76231737,19,T
1698708800.242891,606,1698708800,240993499,GPS1_Frame,42.27025333333333,-71.02460833333333,9.9,333034.72989650397,4681767.507290334,19,T
1698708801.242278,607,1698708801,240246295,GPS1_Frame,42.27034833333334,-71.02471,9.9,333026.5961626627,4681778.255541776,19,T
1698708802.240191,608,1698708802,238471746,GPS1_Frame,42.27044333333333,-71.02481166666666,9.9,333018.4624544451,4681789.003803518,19,T
1698708803.2410073,609,1698708803,239579677,GPS1_Frame,42.27053833333333,-71.02491166666667,9.9,333010.46622333303,4681799.748806732,19,T
1698708804.2420342,610,1698708804,240557670,GPS1_Frame,42.27063499999999,-71.02501333333333,9.9,333002.3369676246,4681810.682156959,19,T
1698708805.2436085,611,1698708805,241281986,GPS1_Frame,42.27073,-71.025115,9.9,332994.2033363085,4681821.430449449,19,T
1698708806.2412195,612,1698708806,239812135,GPS1_Frame,42.27082666666667,-71.02521666666667,9.9,332986.0741325425,4681832.363820293,19,T
1698708807.2454944,613,1698708807,243419170,GPS1_Frame,42.270923333333336,-71.02531833333335,10.0,332977.94495485706,4681843.297201446,19,T
1698708808.2467873,614,1698708808,244487285,GPS1_Frame,42.27102,-71.02542166666667,10.0,332969.67835282505,4681854.233862567,19,T
1698708809.2454042,615,1698708809,243320941,GPS1_Frame,42.271118333333334,-71.025525,10.0,332961.4161799104,4681865.355602399,19,T
1698708810.2834806,616,1698708810,281727552,GPS1_Frame,42.27121666666667,-71.02562833333333,10.0,332953.15403397026,4681876.47735288,19,T
1698708811.244878,617,1698708811,244173526,GPS1_Frame,42.271315,-71.02573333333333,9.9,332944.7544651977,4681887.602384178,19,T
1698708812.2423236,618,1698708812,240121603,GPS1_Frame,42.27141333333334,-71.02583666666666,9.9,332936.49237341154,4681898.724156132,19,T
1698708813.2413762,619,1698708813,239573001,GPS1_Frame,42.271510000000006,-71.02593833333334,9.7,332928.3633544119,4681909.657600153,19,T
1698708814.2425518,620,1698708814,240471363,GPS1_Frame,42.271605,-71.02604333333333,9.6,332919.95505938184,4681920.412527735,19,T
1698708815.245401,621,1698708815,243204593,GPS1_Frame,42.27169833333334,-71.02615,9.5,332911.4049378127,4681930.985669049,19,T
1698708816.2442887,622,1698708816,242735147,GPS1_Frame,42.27178666666667,-71.02626000000001,9.4,332902.5667322762,4681941.01015944,19,T
1698708817.2425528,623,1698708817,241416454,GPS1_Frame,42.27187000000001,-71.02637166666666,9.5,332893.5778902904,4681950.482728741,19,T
1698708818.243175,624,1698708818,241266489,GPS1_Frame,42.27194833333333,-71.02648666666667,9.5,332884.3009617193,4681959.406648851,19,T
1698708819.242337,625,1698708819,240964889,GPS1_Frame,42.272025,-71.026605,9.5,332874.7447553609,4681968.1520570675,19,T
1698708820.2768917,626,1698708820,275219678,GPS1_Frame,42.27209833333333,-71.026725,9.6,332865.0423142032,4681976.530614645,19,T
1698708821.2445064,627,1698708821,242262601,GPS1_Frame,42.272166666666664,-71.02684333333333,9.6,332855.4641274408,4681984.350710094,19,T
1698708822.24265,628,1698708822,241167545,GPS1_Frame,42.27222833333334,-71.026955,9.7,332846.41812988743,4681991.417458231,19,T
1698708823.2424572,629,1698708823,241064548,GPS1_Frame,42.272285,-71.02706333333334,9.8,332837.633827628,4681997.92246961,19,T
1698708824.2427094,630,1698708824,241822481,GPS1_Frame,42.27233666666666,-71.02716666666667,9.9,332829.2486653529,4682003.862470657,19,T
1698708825.24635,631,1698708825,244145631,GPS1_Frame,42.272385,-71.02726666666668,10.0,332821.12959901674,4682009.425800614,19,T
1698708826.2440217,632,1698708826,242628097,GPS1_Frame,42.272436666666664,-71.02736333333334,10.0,332813.2942535868,4682015.352730982,19,T
1698708827.2450218,633,1698708827,243035554,GPS1_Frame,42.27248833333333,-71.02745,10.1,332806.2836048367,4682021.260032751,19,T
1698708828.2451832,634,1698708828,243147850,GPS1_Frame,42.27254,-71.027525,10.2,332800.2350979102,4682027.144430311,19,T
1698708829.244426,635,1698708829,242832899,GPS1_Frame,42.27258666666667,-71.02759333333333,10.3,332794.7231676177,4682032.460536268,19,T
1698708830.2445908,636,1698708830,242135286,GPS1_Frame,42.27262166666666,-71.02766,10.4,332789.3178409463,4682036.477896617,19,T
1698708831.2432303,637,1698708831,241728782,GPS1_Frame,42.27264333333333,-71.02773333333333,10.4,332783.32747240586,4682039.027809899,19,T
1698708832.2467215,638,1698708832,243129491,GPS1_Frame,42.272650000000006,-71.02781499999999,10.4,332776.61020404287,4682039.928482921,19,T
1698708833.2441175,639,1698708833,242634773,GPS1_Frame,42.27264166666667,-71.02789666666666,10.4,332769.8532659024,4682039.163549208,19,T
1698708834.2432501,640,1698708834,242533922,GPS1_Frame,42.272616666666664,-71.02797333333334,10.6,332763.4645860653,4682036.538119194,19,T
1698708835.2429228,641,1698708835,242266178,GPS1_Frame,42.272581666666674,-71.02804333333333,10.7,332757.5992400561,4682032.7891903855,19,T
1698708836.242901,642,1698708836,241455554,GPS1_Frame,42.27254166666667,-71.02811166666667,10.7,332751.8581097223,4682028.48178789,19,T
1698708837.24292,643,1698708837,241014242,GPS1_Frame,42.27249833333334,-71.02817666666667,10.9,332746.38304977375,4682023.797705386,19,T
1698708838.277257,644,1698708838,275785207,GPS1_Frame,42.27245333333334,-71.02823333333335,11.1,332741.5908106088,4682018.912187709,19,T
1698708839.2426822,645,1698708839,242064714,GPS1_Frame,42.272405,-71.02827,11.3,332738.43911675364,4682013.617245354,19,T
1698708840.2434404,646,1698708840,242124795,GPS1_Frame,42.272358333333344,-71.02828500000001,11.4,332737.0786452872,4682008.464806301,19,T
1698708841.2461474,647,1698708841,245538473,GPS1_Frame,42.272313333333344,-71.02828333333333,11.5,332737.09705732355,4682003.464692504,19,T
1698708842.2436793,648,1698708842,242285966,GPS1_Frame,42.27227166666667,-71.02826833333333,11.6,332738.2238689847,4681998.808520723,19,T
1698708843.2434375,649,1698708843,242085456,GPS1_Frame,42.272235,-71.02825166666666,11.7,332739.5013561246,4681994.704279331,19,T
1698708844.2437525,650,1698708844,241690874,GPS1_Frame,42.27220166666666,-71.02824833333334,11.7,332739.6880790265,4681990.996368326,19,T
